observed,null_mean,null_sd,null_q025,null_q975,perm_p,threshold,n_pcs,kingdom_a,kingdom_b,n_samples,covariates_used,metric,null_type
0.4908402306664593,0.0535430004903479,0.014111429914034676,0.030238712982167338,0.08091726703108981,0.01,0.05,5,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.4908402306664593,0.49084023066645927,1.1242948539426428e-16,0.49084023066645927,0.4908402306664595,0.93,0.05,5,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.38357676410714103,-0.006466426927383591,0.06420485727249846,-0.11733213063828653,0.1435393756628999,0.01,0.05,5,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.38357676410714103,0.3835767641071409,1.1270881373879877e-16,0.3835767641071409,0.3835767641071411,0.64,0.05,5,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.38684660464750276,0.042092049527717196,0.013920144969211571,0.02159320270329567,0.08212654125454434,0.01,0.05,5,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.38684660464750276,0.3868466046475028,1.3678096996832566e-16,0.38684660464750253,0.3868466046475028,0.69,0.05,5,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.4142644926108414,-0.00023796914553576574,0.055222648334530826,-0.1048632965412633,0.09696817063190644,0.01,0.05,5,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.4142644926108414,0.41426449261084125,1.673809576592358e-16,0.4142644926108414,0.4142644926108414,1.0,0.05,5,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.5176033758421388,0.05552064030497588,0.017715155472089385,0.028789140486547612,0.10402598737355008,0.01,0.05,5,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.5176033758421388,0.5176033758421388,7.769942602917248e-17,0.5176033758421387,0.5176033758421389,0.59,0.05,5,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.4259940157360087,-0.00039968763647483586,0.056807090108034634,-0.11056201814754683,0.09450002633929787,0.01,0.05,5,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.4259940157360087,0.4259940157360088,9.111065309411634e-17,0.42599401573600865,0.4259940157360088,0.95,0.05,5,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.4109513613172807,0.040712857833197176,0.011890728760011276,0.023619333804014837,0.06905845164760585,0.01,0.05,5,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.4109513613172807,0.4109513613172808,1.3781156531010995e-16,0.4109513613172806,0.4109513613172808,0.7,0.05,5,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.27685594837810684,0.0007514921138037371,0.060140888678084356,-0.12253501172410605,0.10535211942923048,0.01,0.05,5,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.27685594837810684,0.2768559483781069,5.57936525530786e-17,0.27685594837810684,0.27685594837810684,1.0,0.05,5,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.5492283189258708,0.05301086145786867,0.01583641188260031,0.030231654060434602,0.09056657660456337,0.01,0.05,5,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.5492283189258708,0.5492283189258709,1.4579429973492197e-16,0.5492283189258707,0.5492283189258709,0.74,0.05,5,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.28809579286141573,0.0024090433816748536,0.05991553051309998,-0.11526488573022942,0.10334607914362072,0.01,0.05,5,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.28809579286141573,0.2880957928614158,1.0815302381439349e-16,0.2880957928614156,0.28809579286141573,0.49,0.05,5,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.4775971652078562,0.040714936034167475,0.011279281306544231,0.022643015354335917,0.06335539697185111,0.01,0.05,5,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.4775971652078562,0.47759716520785606,1.1368105811332766e-16,0.477597165207856,0.47759716520785633,0.32,0.05,5,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.38030305325962654,-0.003977940688714002,0.049749782608389345,-0.08360569620615184,0.0830683968025753,0.01,0.05,5,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.38030305325962654,0.3803030532596265,5.57936525530786e-17,0.38030305325962654,0.38030305325962654,1.0,0.05,5,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.5642014992723016,0.05356505438091089,0.014829903851534657,0.030810478183792796,0.08811439122100681,0.01,0.05,5,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.5642014992723016,0.5642014992723015,9.776963370596979e-17,0.5642014992723015,0.5642014992723017,0.59,0.05,5,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.40746828130879226,-0.003806901892422701,0.048179543783734034,-0.08072703797135944,0.08931507325441214,0.01,0.05,5,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.40746828130879226,0.40746828130879237,9.825086532739412e-17,0.4074682813087922,0.40746828130879237,0.94,0.05,5,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.5858569263477401,0.04173655928109256,0.01435518743736093,0.0206133646216003,0.07075381946094059,0.01,0.05,5,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.5858569263477401,0.5858569263477402,1.2078866646358787e-16,0.58585692634774,0.5858569263477402,0.84,0.05,5,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.40551831021108475,0.002244272100190886,0.0711747500050553,-0.13405980754024818,0.12426346697858515,0.01,0.05,5,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.40551831021108475,0.4055183102110848,5.57936525530786e-17,0.40551831021108475,0.40551831021108475,1.0,0.05,5,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.6643969708992724,0.05477144319889358,0.01760147640369505,0.02545069629410409,0.09605606405611254,0.01,0.05,5,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.6643969708992724,0.6643969708992726,1.3030589881045967e-16,0.6643969708992724,0.6643969708992726,0.99,0.05,5,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.4085193875128369,0.0035935011069519575,0.07273430255170776,-0.13219871925251322,0.13539131321682227,0.01,0.05,5,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.4085193875128369,0.40851938751283706,1.5025516800212735e-16,0.40851938751283684,0.408519387512837,0.91,0.05,5,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.29161983975579564,0.07795692658098752,0.010424261880369462,0.06256732969401324,0.1017974674632247,0.01,0.05,10,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.29161983975579564,0.2916198397557956,9.298942092179768e-17,0.29161983975579553,0.29161983975579575,0.81,0.05,10,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.14373299303050907,0.006044266323237423,0.06926052024915746,-0.11040921102926932,0.13609139624505534,0.04,0.05,10,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.14373299303050907,0.14373299303050913,5.57936525530786e-17,0.14373299303050907,0.14373299303050907,1.0,0.05,10,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.44101351211591955,0.09195550894493515,0.014147995312705037,0.07137452977462037,0.126899507871829,0.01,0.05,10,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.44101351211591955,0.4410135121159196,9.696227361210709e-17,0.44101351211591944,0.44101351211591966,0.58,0.05,10,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.16521029100695794,0.006060678548427555,0.06741358066071075,-0.11073816890468853,0.13536645629013655,0.03,0.05,10,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.16521029100695794,0.16521029100695792,4.880434796410415e-17,0.16521029100695786,0.165210291006958,0.72,0.05,10,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.34696007034733256,0.08122142334672981,0.012727113453156198,0.059500979554106506,0.10830638779430073,0.01,0.05,10,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.34696007034733256,0.3469600703473325,1.596899641536584e-16,0.34696007034733245,0.3469600703473328,0.96,0.05,10,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.36216959729347975,0.00023989188007818844,0.08150104429018155,-0.1470672940581459,0.15508210574805184,0.01,0.05,10,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.36216959729347975,0.36216959729347975,0.0,0.36216959729347975,0.36216959729347975,1.0,0.05,10,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.4976447038113899,0.10105400324372531,0.01593329858961696,0.07335557059858216,0.1391951217216694,0.01,0.05,10,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.4976447038113899,0.49764470381138987,1.1256923620693693e-16,0.49764470381138987,0.4976447038113901,0.84,0.05,10,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.41189596050819116,0.0034721995233966724,0.08287880479349724,-0.14392301780460723,0.15335779957530807,0.01,0.05,10,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.41189596050819116,0.4118959605081912,6.75229172810329e-17,0.41189596050819105,0.4118959605081913,0.78,0.05,10,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.3942146631890735,0.07907160738324505,0.013216530026871835,0.05925661637320469,0.10654965829877273,0.01,0.05,10,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.3942146631890735,0.39421466318907356,9.024373848786421e-17,0.3942146631890735,0.3942146631890737,0.98,0.05,10,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.5146634746134393,-0.003461231865821498,0.06954597541122587,-0.14340917948442733,0.11960769215929196,0.01,0.05,10,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.5146634746134393,0.5146634746134393,0.0,0.5146634746134393,0.5146634746134393,1.0,0.05,10,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.5374658658486718,0.09583558196825917,0.015952124274091938,0.06998180209102904,0.12915114445027184,0.01,0.05,10,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.5374658658486718,0.537465865848672,1.0698376758482636e-16,0.5374658658486717,0.537465865848672,0.93,0.05,10,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.5215822967575844,-0.003050433746340682,0.07355691441938086,-0.15180365287364278,0.12937148341037275,0.01,0.05,10,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.5215822967575844,0.5215822967575845,7.850462293418876e-17,0.5215822967575843,0.5215822967575846,0.91,0.05,10,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.4612321035540037,0.08132234295650302,0.01318368557684368,0.05938413610217424,0.10885912828946419,0.01,0.05,10,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.4612321035540037,0.4612321035540036,9.298942092179768e-17,0.46123210355400346,0.4612321035540038,0.66,0.05,10,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.17699128179784812,-0.011881011526676213,0.08150551509811159,-0.16118981799948354,0.1763687911947519,0.04,0.05,10,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.17699128179784812,0.17699128179784807,5.57936525530786e-17,0.17699128179784812,0.17699128179784812,1.0,0.05,10,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.5937544857343527,0.09889820212434863,0.018111123444148565,0.07149300487130303,0.13396876173534505,0.01,0.05,10,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.5937544857343527,0.5937544857343529,1.7943913813528857e-16,0.5937544857343525,0.5937544857343529,0.54,0.05,10,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.20263549305807327,-0.01199588935792503,0.0806578074079427,-0.15752016793228676,0.1726659441297978,0.01,0.05,10,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.20263549305807327,0.20263549305807324,5.807187475288526e-17,0.2026354930580732,0.20263549305807338,0.82,0.05,10,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.48054242097190714,0.08025160355444279,0.012767746407177594,0.05772750564307247,0.10629964546260667,0.01,0.05,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.48054242097190714,0.48054242097190714,1.2588745812754728e-16,0.48054242097190714,0.48054242097190736,1.0,0.05,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.28803744760817557,0.002707191817381673,0.06155775198199856,-0.12047314273013633,0.10186030946454477,0.01,0.05,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.28803744760817557,0.28803744760817557,0.0,0.28803744760817557,0.28803744760817557,1.0,0.05,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.5816410497808218,0.09699778599595833,0.01658141238319299,0.06810257350434512,0.1311475536827519,0.01,0.05,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.5816410497808218,0.5816410497808217,1.6174425334296218e-16,0.5816410497808214,0.5816410497808219,0.58,0.05,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.32555990435180154,0.0028994118691250056,0.0600484394763832,-0.12361535359755191,0.10055297166591001,0.01,0.05,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.32555990435180154,0.3255599043518016,6.515294940522984e-17,0.32555990435180143,0.32555990435180165,0.85,0.05,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.6043055777670585,0.0810694215017601,0.01210869592827642,0.06022175362767536,0.10435418441965691,0.01,0.05,10,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.6043055777670585,0.6043055777670584,2.1396753516965273e-16,0.6043055777670585,0.6043055777670587,1.0,0.05,10,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.3749961655815522,0.0071036886168172105,0.07454969453982627,-0.13792238168564883,0.15807904750304416,0.01,0.05,10,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.3749961655815522,0.3749961655815522,0.0,0.3749961655815522,0.3749961655815522,1.0,0.05,10,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.6863624112168831,0.10030247523430626,0.014456095239028025,0.07608602755440247,0.12649816359545812,0.01,0.05,10,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.6863624112168831,0.686362411216883,1.4492904402376927e-16,0.686362411216883,0.6863624112168832,0.81,0.05,10,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.39473585439927794,0.00791960182741279,0.07451005869296973,-0.14157086760589924,0.16388674424204552,0.01,0.05,10,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
