record_type,combo_index,pair,branch,threshold,model_scope,hypothesis_id,hypothesis_name,seed,n_samples,n_features_domain1,n_features_domain2,n_predictors,predictor_set,r2,adjusted_r2,pseudo_f,permutation_p,permutations,predictor,full_r2,reduced_r2,delta_r2,full_adj_r2,reduced_adj_r2,delta_adj_r2,baseline_adjusted_r2,delta_adjusted_r2_vs_base
model_summary,5,EUK↔ITS,CLR,0.05,primary,E,abiotic_plus_compl,20360662,84,4126,1286,4,"pH_KCl,N_pct,bio12now.100,compl",0.21299568584265538,0.17314736613848603,5.345161036247396,0.001,999,,,,,,,,0.17772543172656863,-0.004578065588082603
model_summary,5,EUK↔ITS,CLR,0.05,primary,F,abiotic_plus_alpha_dark,20360663,84,4126,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,dark",0.23804070739334537,0.18919716299548295,4.873534677466254,0.001,999,,,,,,,,0.17772543172656863,0.01147173126891432
model_summary,5,EUK↔ITS,CLR,0.05,primary,G,abiotic_plus_pool_compl,20360664,84,4126,1286,5,"pH_KCl,N_pct,bio12now.100,pool,compl",0.23311059066414053,0.1839510131426111,4.7419160704147565,0.001,999,,,,,,,,0.17772543172656863,0.006225581416042458
model_summary,4,EUK↔ITS,presence/absence,0.05,geography_sensitivity,A,abiotic_base,20341647,84,4126,1286,5,"pH_KCl,N_pct,bio12now.100,lat,lon",0.2600034015169601,0.21256772212702169,5.481177983762771,0.001,999,,,,,,,,0.21256772212702169,0.0
model_summary,4,EUK↔ITS,presence/absence,0.05,geography_sensitivity,B,abiotic_plus_alpha,20341648,84,4126,1286,6,"pH_KCl,N_pct,bio12now.100,alpha,lat,lon",0.28287972218640933,0.22700022001911657,5.062316434737023,0.001,999,,,,,,,,0.21256772212702169,0.014432497892094887
model_summary,4,EUK↔ITS,presence/absence,0.05,geography_sensitivity,C,abiotic_plus_dark,20341649,84,4126,1286,6,"pH_KCl,N_pct,bio12now.100,dark,lat,lon",0.2716788424622355,0.21492654447227977,4.787098533178669,0.001,999,,,,,,,,0.21256772212702169,0.0023588223452580825
model_summary,4,EUK↔ITS,presence/absence,0.05,geography_sensitivity,D,abiotic_plus_pool,20341650,84,4126,1286,6,"pH_KCl,N_pct,bio12now.100,pool,lat,lon",0.2773695312187141,0.22106066352147102,4.925858795635033,0.001,999,,,,,,,,0.21256772212702169,0.008492941394449338
model_summary,4,EUK↔ITS,presence/absence,0.05,geography_sensitivity,E,abiotic_plus_compl,20341651,84,4126,1286,6,"pH_KCl,N_pct,bio12now.100,compl,lat,lon",0.2677984254654522,0.21074375731990302,4.693716292982121,0.001,999,,,,,,,,0.21256772212702169,-0.001823964807118661
model_summary,4,EUK↔ITS,presence/absence,0.05,geography_sensitivity,F,abiotic_plus_alpha_dark,20341652,84,4126,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,dark,lat,lon",0.2897667344701236,0.22435051264500339,4.429585298349522,0.001,999,,,,,,,,0.21256772212702169,0.0117827905179817
model_summary,4,EUK↔ITS,presence/absence,0.05,geography_sensitivity,G,abiotic_plus_pool_compl,20341653,84,4126,1286,7,"pH_KCl,N_pct,bio12now.100,pool,compl,lat,lon",0.2879623360083323,0.22237991958804715,4.390846689193709,0.001,999,,,,,,,,0.21256772212702169,0.009812197461025463
model_summary,4,EUK↔ITS,presence/absence,0.05,primary,A,abiotic_base,20340647,84,4126,1286,3,"pH_KCl,N_pct,bio12now.100",0.22328125161255552,0.19415429854802624,7.665795015286636,0.001,999,,,,,,,,0.19415429854802624,0.0
model_summary,4,EUK↔ITS,presence/absence,0.05,primary,B,abiotic_plus_alpha,20340648,84,4126,1286,4,"pH_KCl,N_pct,bio12now.100,alpha",0.2432959073125417,0.20498177603722734,6.350030633979071,0.001,999,,,,,,,,0.19415429854802624,0.010827477489201098
model_summary,4,EUK↔ITS,presence/absence,0.05,primary,C,abiotic_plus_dark,20340649,84,4126,1286,4,"pH_KCl,N_pct,bio12now.100,dark",0.23666601966344925,0.19801619787425684,6.123340515107565,0.001,999,,,,,,,,0.19415429854802624,0.0038618993262306
model_summary,4,EUK↔ITS,presence/absence,0.05,primary,D,abiotic_plus_pool,20340650,84,4126,1286,4,"pH_KCl,N_pct,bio12now.100,pool",0.24138579843312047,0.20297495278416455,6.284313567037589,0.001,999,,,,,,,,0.19415429854802624,0.008820654236138314
model_summary,4,EUK↔ITS,presence/absence,0.05,primary,E,abiotic_plus_compl,20340651,84,4126,1286,4,"pH_KCl,N_pct,bio12now.100,compl",0.22861884096983542,0.18956156709489036,5.853425451603082,0.001,999,,,,,,,,0.19415429854802624,-0.004592731453135879
model_summary,4,EUK↔ITS,presence/absence,0.05,primary,F,abiotic_plus_alpha_dark,20340652,84,4126,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,dark",0.2516753051759516,0.20370577345646135,5.2465658128093535,0.001,999,,,,,,,,0.19415429854802624,0.00955147490843511
model_summary,4,EUK↔ITS,presence/absence,0.05,primary,G,abiotic_plus_pool_compl,20340653,84,4126,1286,5,"pH_KCl,N_pct,bio12now.100,pool,compl",0.24851706717374322,0.2003450843002652,5.158954486604059,0.001,999,,,,,,,,0.19415429854802624,0.00619078575223897
