record_type,combo_index,pair,branch,threshold,model_type,seed,n_samples,n_features_domain1,n_features_domain2,n_predictors,predictor_set,r2,adjusted_r2,pseudo_f,permutation_p,permutations,predictor,full_r2,reduced_r2,delta_r2,full_adj_r2,reduced_adj_r2,delta_adj_r2
predictor_ranking,0,BAC↔ITS,presence/absence,0.05,geography_sensitivity,20260603,84,16561,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.32665876161974594,0.26464048966366993,5.267137430902614,0.001,999,lat,0.32665876161974594,0.2972354112233996,0.02942335039634636,0.26464048966366993,0.24247453417587228,0.02216595548779765
predictor_ranking,0,BAC↔ITS,presence/absence,0.05,geography_sensitivity,20260603,84,16561,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.32665876161974594,0.26464048966366993,5.267137430902614,0.001,999,N_pct,0.32665876161974594,0.3047011783776272,0.021957583242118717,0.26464048966366993,0.25052204942003975,0.014118440243630181
predictor_ranking,0,BAC↔ITS,presence/absence,0.05,geography_sensitivity,20260603,84,16561,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.32665876161974594,0.26464048966366993,5.267137430902614,0.001,999,bio12now.100,0.32665876161974594,0.30841433449143296,0.01824442712831298,0.26464048966366993,0.2545245423738822,0.010115947289787708
predictor_ranking,0,BAC↔ITS,presence/absence,0.05,geography_sensitivity,20260603,84,16561,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.32665876161974594,0.26464048966366993,5.267137430902614,0.001,999,alpha,0.32665876161974594,0.30914851307989244,0.0175102485398535,0.26464048966366993,0.25531592968352035,0.009324559980149583
predictor_ranking,0,BAC↔ITS,presence/absence,0.05,geography_sensitivity,20260603,84,16561,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.32665876161974594,0.26464048966366993,5.267137430902614,0.001,999,lon,0.32665876161974594,0.31900184065485726,0.0076569209648886805,0.26464048966366993,0.2659370490175734,-0.0012965593539034925
predictor_ranking,0,BAC↔ITS,presence/absence,0.05,geography_sensitivity,20260603,84,16561,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.32665876161974594,0.26464048966366993,5.267137430902614,0.001,999,compl,0.32665876161974594,0.3217772145033452,0.004881547116400764,0.26464048966366993,0.26892868576334605,-0.004288196099676123
predictor_ranking,0,BAC↔ITS,presence/absence,0.05,primary,20260602,84,16561,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.28942313146038967,0.24387333219503005,6.353993565905664,0.001,999,pH_KCl,0.28942313146038967,0.1495725020547789,0.13985062940561077,0.24387333219503005,0.10651288190565367,0.13736045028937638
predictor_ranking,0,BAC↔ITS,presence/absence,0.05,primary,20260602,84,16561,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.28942313146038967,0.24387333219503005,6.353993565905664,0.001,999,N_pct,0.28942313146038967,0.26507952051809236,0.02434361094229731,0.24387333219503005,0.22786835700002106,0.016004975195008986
predictor_ranking,0,BAC↔ITS,presence/absence,0.05,primary,20260602,84,16561,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.28942313146038967,0.24387333219503005,6.353993565905664,0.001,999,bio12now.100,0.28942313146038967,0.2715313745767396,0.01789175688365008,0.24387333219503005,0.23464688721353655,0.009226444981493498
predictor_ranking,0,BAC↔ITS,presence/absence,0.05,primary,20260602,84,16561,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.28942313146038967,0.24387333219503005,6.353993565905664,0.001,999,alpha,0.28942313146038967,0.27236362724724406,0.017059504213145615,0.24387333219503005,0.23552127925976274,0.008352052935267307
predictor_ranking,0,BAC↔ITS,presence/absence,0.05,primary,20260602,84,16561,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.28942313146038967,0.24387333219503005,6.353993565905664,0.001,999,compl,0.28942313146038967,0.2844670988840342,0.0049560325763554625,0.24387333219503005,0.24823758490347891,-0.004364252708448868
predictor_ranking,5,EUK↔ITS,CLR,0.05,geography_sensitivity,20310638,84,4126,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.26300110837133595,0.19511963151080114,3.8744164171867097,0.001,999,pH_KCl,0.26300110837133595,0.16327302726259174,0.0997280811087442,0.19511963151080114,0.09807352289344295,0.09704610861735818
predictor_ranking,5,EUK↔ITS,CLR,0.05,geography_sensitivity,20310638,84,4126,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.26300110837133595,0.19511963151080114,3.8744164171867097,0.001,999,alpha,0.26300110837133595,0.24233581228015744,0.02066529609117851,0.19511963151080114,0.183297044405884,0.011822587104917126
predictor_ranking,5,EUK↔ITS,CLR,0.05,geography_sensitivity,20310638,84,4126,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.26300110837133595,0.19511963151080114,3.8744164171867097,0.001,999,lat,0.26300110837133595,0.245247879202799,0.017753229168536944,0.19511963151080114,0.18643602563418593,0.008683605876615208
predictor_ranking,5,EUK↔ITS,CLR,0.05,geography_sensitivity,20310638,84,4126,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.26300110837133595,0.19511963151080114,3.8744164171867097,0.001,999,bio12now.100,0.26300110837133595,0.24776793029441768,0.015233178076918263,0.19511963151080114,0.18915244434333334,0.005967187167467802
predictor_ranking,5,EUK↔ITS,CLR,0.05,geography_sensitivity,20310638,84,4126,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.26300110837133595,0.19511963151080114,3.8744164171867097,0.001,999,N_pct,0.26300110837133595,0.24931995532076134,0.013681153050574602,0.19511963151080114,0.1908254063847168,0.00429422512608435
predictor_ranking,5,EUK↔ITS,CLR,0.05,geography_sensitivity,20310638,84,4126,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.26300110837133595,0.19511963151080114,3.8744164171867097,0.001,999,lon,0.26300110837133595,0.2513787781277247,0.011622330243611256,0.19511963151080114,0.19304465694287198,0.0020749745679291554
predictor_ranking,5,EUK↔ITS,CLR,0.05,geography_sensitivity,20310638,84,4126,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.26300110837133595,0.19511963151080114,3.8744164171867097,0.001,999,compl,0.26300110837133595,0.2598047839032124,0.003196324468123568,0.19511963151080114,0.20212723459696913,-0.0070076030861679905
